epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787278954 85.0 84.1 84.1 85.0 1800 950 5.191
1787278955 85.9 85.0 85.0 85.9 1800 950 5.201
1787278956 85.9 85.0 85.0 85.9 1800 950 5.220
1787278957 85.9 85.9 85.0 85.9 1800 950 5.240
1787278958 85.9 85.9 85.0 85.9 1800 950 5.230
1787278959 85.9 85.9 85.0 85.9 1800 950 5.206
1787278961 85.9 85.0 85.0 85.9 1800 950 5.254
1787278962 85.9 85.0 85.0 85.9 1800 950 5.225
1787278963 85.0 84.1 84.1 85.0 1800 950 5.177
1787278964 85.9 85.0 85.0 85.9 1800 950 5.215
1787278965 85.9 85.9 85.0 85.9 1800 950 5.196
1787278966 85.9 85.9 85.0 85.9 1800 950 5.215
1787278967 85.0 85.0 84.1 85.9 1800 950 5.240
1787278968 85.9 85.9 85.0 85.9 1800 950 5.225
1787278970 85.0 85.0 85.0 85.9 1800 950 5.240
1787278971 85.0 85.0 85.0 85.9 1800 950 5.244
1787278972 85.9 85.9 85.0 85.9 1800 950 5.211
1787278973 85.9 85.9 85.0 85.9 1800 950 5.206
1787278974 85.9 85.9 85.0 85.9 1800 950 5.235
1787278975 85.0 85.9 85.0 85.9 1800 950 5.215
1787278976 85.9 85.0 85.0 85.9 1800 950 5.211
1787278977 85.0 85.0 85.0 85.9 1800 950 5.215
1787278978 85.9 85.0 85.0 85.9 1800 950 5.259
1787278980 85.9 85.0 85.0 85.9 1800 950 5.230
1787278981 85.9 85.0 85.0 85.9 1800 950 5.215
1787278982 85.9 85.9 85.0 86.8 1608 950 5.206
1787278983 83.2 81.3 81.3 82.2 2208 950 5.327
1787278984 84.1 84.1 84.1 85.9 2016 950 5.191
1787278985 85.9 85.9 85.0 86.8 1800 950 5.177
1787278986 85.9 85.9 85.0 85.9 1608 950 5.269
1787278987 85.9 85.9 85.0 85.9 1608 950 5.235
1787278989 85.9 85.9 85.0 85.9 1608 950 5.191
1787278990 85.9 85.9 85.0 85.9 1608 950 5.240
1787278991 85.0 85.0 84.1 85.0 1800 950 5.220
1787278992 85.0 85.0 85.0 85.9 1800 950 5.235
1787278993 85.0 85.0 85.0 85.9 1608 950 5.220
1787278994 85.0 85.0 84.1 85.9 1608 950 5.201
1787278995 85.0 85.0 85.0 85.9 1800 950 5.244
1787278996 85.9 85.0 85.0 85.9 1800 950 5.177
1787278998 85.9 85.0 85.0 85.9 1800 950 5.201
1787278999 85.9 85.9 85.0 85.9 1800 950 5.230
1787279000 85.0 85.0 85.0 85.9 1800 950 5.244
1787279001 85.0 85.9 85.0 85.9 1800 950 5.264
1787279002 85.0 85.0 85.0 85.9 1800 950 5.206
1787279003 85.9 85.0 85.0 85.9 1800 950 5.225
1787279004 85.0 84.1 85.0 85.9 1800 950 5.235
1787279005 85.9 85.0 85.0 85.9 1800 950 5.220
1787279006 85.9 85.0 85.0 85.9 1800 950 5.240
1787279008 85.0 85.0 85.0 85.9 1800 950 5.211
1787279009 85.9 85.0 85.0 85.9 1800 950 5.215
1787279010 85.9 85.9 85.0 85.9 1800 950 5.211
1787279011 85.9 85.9 85.0 85.9 1800 950 5.230
1787279012 85.0 85.0 85.0 85.9 1608 950 5.196
1787279013 85.9 85.0 85.0 85.9 1608 950 5.201
1787279014 85.0 85.0 84.1 85.0 1800 950 5.201
1787279015 85.9 85.0 85.0 85.9 1800 950 5.186
1787279017 85.0 85.0 84.1 85.0 1608 950 5.172
1787279018 85.0 85.0 84.1 85.9 1608 950 5.225
1787279019 85.9 85.9 85.0 85.9 1608 950 5.240
1787279020 85.9 85.0 85.0 85.9 1608 950 5.244
1787279021 85.0 84.1 84.1 85.0 1800 950 5.230
1787279022 85.0 85.0 85.0 85.9 1608 950 5.225
1787279023 85.0 85.0 85.0 85.9 1800 950 5.230
1787279024 85.9 85.9 85.0 85.9 1608 950 5.269
1787279026 85.0 85.0 85.0 85.9 1608 950 5.244
1787279027 85.0 85.0 85.0 85.0 1800 950 5.215
1787279028 85.9 85.0 85.0 85.9 1800 950 5.259
1787279029 85.9 85.9 85.0 85.9 1800 950 5.235
1787279030 85.0 85.0 84.1 85.9 1800 950 5.249
1787279031 85.9 85.9 85.0 85.9 1800 950 5.230
1787279032 85.0 85.0 85.0 85.9 1800 950 5.240
1787279033 85.0 85.0 85.0 85.9 1608 950 5.244
1787279035 85.9 85.0 85.0 85.9 1608 950 5.249
1787279036 85.9 85.9 85.0 85.9 1800 950 5.215
1787279037 85.9 85.0 85.0 85.0 1608 950 5.191
1787279038 85.0 85.0 84.1 85.9 1608 950 5.186
1787279039 85.0 85.0 85.0 85.0 1800 950 5.225
1787279040 85.0 84.1 84.1 85.9 1800 950 5.196
1787279041 85.0 85.0 85.0 85.9 1608 950 5.225
1787279042 85.0 85.0 84.1 85.0 1800 950 5.230
1787279043 85.9 85.0 85.0 85.9 1608 950 5.235
1787279045 83.2 82.2 82.2 85.0 2208 950 5.215
1787279046 85.9 85.9 85.0 86.8 1800 950 5.273
1787279047 85.9 85.9 85.0 85.9 1800 950 5.215
1787279048 85.9 85.9 85.0 86.8 1800 950 5.157
1787279049 85.9 85.0 85.0 85.9 1608 950 5.211
1787279050 85.0 85.0 85.0 85.0 1608 950 5.254
1787279051 85.0 85.0 85.0 85.9 1608 950 5.259
1787279052 85.9 85.0 85.0 85.9 1800 950 5.206
1787279054 85.9 85.0 85.0 85.9 1608 950 5.206
1787279055 85.9 85.0 85.0 85.9 1608 950 5.254
1787279056 85.9 85.9 85.0 85.9 1608 950 5.182
1787279057 85.9 85.9 85.0 85.9 1608 950 5.201
1787279058 85.0 85.9 85.0 85.9 1608 950 5.225
1787279059 85.0 85.0 85.0 85.9 1608 950 5.206
1787279060 85.9 85.0 85.0 85.0 1608 950 5.220
1787279061 85.0 85.0 84.1 85.9 1800 950 5.244
1787279063 85.0 85.0 85.0 85.9 1800 950 5.215
1787279064 85.9 85.9 85.0 85.9 1608 950 5.240
1787279065 85.9 85.9 85.0 85.9 1608 950 5.201
1787279066 85.9 85.0 85.0 85.0 1608 950 5.225
1787279067 85.9 85.9 85.0 85.9 1608 950 5.206
1787279068 85.9 85.9 85.0 85.9 1608 950 5.225
1787279069 85.0 85.0 85.0 85.9 1608 950 5.235
1787279070 85.9 85.9 85.0 85.9 1608 950 5.186
